,Discriminacao,Dificuldade,Adivinhacao
V90,43.77,-0.657,0.166
V91,3.447,-1.559,0.0
V92,35.632,0.661,0.086
V93,2.955,-1.121,0.0
V94,28.783,-1.403,0.0
V95,72.177,0.27,0.259
V96,3.078,-1.152,0.0
V97,4.999,-1.211,0.0
V98,5.467,0.302,0.384
V99,47.018,-0.002,0.477
V100,93.919,0.24,0.38
V101,3.725,-1.459,0.0
V102,-1.176,-1.691,0.0
V103,25.664,-0.739,0.415
V104,22.319,-1.453,0.0
V105,7.047,-0.764,0.161
V106,2.88,-1.261,0.0
V107,2.347,-1.243,0.0
V108,4.503,-1.189,0.0
V109,2.804,-1.004,0.0
V110,21.401,-1.392,0.0
V111,4.069,-1.37,0.0
V112,34.862,-1.711,0.0
V113,4.994,-1.21,0.0
V114,1.932,-1.93,0.0
V115,27.248,-0.688,0.083
V116,-1.211,-2.06,0.0
V117,6.004,-1.137,0.0
V118,2.598,-1.356,0.0
V119,-0.829,-2.302,0.0
V120,69.076,0.701,0.224
V121,16.375,-0.713,0.167
V122,18.237,-2.012,0.0
V123,34.967,-1.71,0.0
V124,90.598,0.241,0.587
V125,42.761,-0.639,0.247
V126,-3.733,-0.365,0.0
V127,0.278,-4.519,0.051
V128,-3.232,-0.485,0.0
V129,-2.327,-0.704,0.0
V130,-2.201,-0.95,0.0
V131,1.215,-2.259,0.007
V132,-2.893,-0.49,0.0
V133,-3.501,-1.073,0.0
V134,-3.677,-0.811,0.0
V135,-3.004,-1.541,0.0
V136,0.3,-6.062,0.083
V137,6.77,1.487,0.74
V138,2.144,-0.22,0.641
V139,0.193,-4.248,0.39
V140,-1.794,-0.724,0.0
V141,-1.648,-0.217,0.0
V142,-1.635,-0.175,0.0
V143,-1.493,0.348,0.0
V144,26.495,0.733,0.707
V145,-1.783,-0.519,0.0
V146,0.77,-1.44,0.478
V147,0.281,-4.948,0.0
V148,1.775,0.416,0.779
V149,2.729,0.816,0.749
V150,-2.319,-0.709,0.0
V151,7.424,0.706,0.848
V152,-2.042,-0.891,0.0
V153,-2.014,-0.936,0.0
V154,0.266,-4.782,0.002
V155,12.085,0.693,0.847
V156,-2.883,-1.083,0.0
V157,-1.585,-0.134,0.0
V158,0.915,-0.838,0.674
V159,-2.689,-0.589,0.0
V160,-3.08,-1.139,0.0
V161,1.773,-0.442,0.675
V162,-2.573,-0.521,0.0
V163,-2.871,-0.078,0.0
V164,-2.436,-0.854,0.0
V165,-2.196,-0.915,0.0
V166,-2.739,-0.791,0.0
V167,-3.111,-0.775,0.0
V168,-2.207,-2.305,0.0
V169,1.222,-2.121,0.015
V170,1.389,-2.18,0.001
V171,9.094,1.643,0.755
V172,-1.187,-0.135,0.0
V173,-3.112,-0.332,0.0
V174,-2.23,0.136,0.0
V175,0.795,-0.109,0.526
